row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,returns,payment_mode,ind1,ind2,delivery_days
3876,CA-2019-136231,2019-05-09,2019-07-09,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,6.799,,Cards,,,61
3877,CA-2019-136231,2019-05-09,2019-07-09,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,3.21,,COD,,,61
4615,CA-2019-144540,2019-05-09,2019-10-09,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,-166.3935,,Online,,,153
4616,CA-2019-144540,2019-05-09,2019-10-09,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,4.266,,COD,,,153
4945,CA-2019-151372,2019-05-09,2019-06-09,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,,Online,,,31
4946,CA-2019-151372,2019-05-09,2019-06-09,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,,COD,,,31
4947,CA-2019-151372,2019-05-09,2019-06-09,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,1.7876,,Cards,,,31
5382,CA-2019-149195,2019-05-09,2019-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5,9.072,,Online,,,61
5383,CA-2019-149195,2019-05-09,2019-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,5.3352,,Online,,,61
5384,CA-2019-149195,2019-05-09,2019-07-09,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2,3.7584,,COD,,,61
5880,CA-2019-133319,2019-05-09,2019-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,92.2368,,Cards,,,184
6777,US-2019-152373,2019-05-09,2019-11-09,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,-17.523,,Cards,,,184
6876,US-2019-121013,2019-05-09,2019-10-09,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,11.7782,,Cards,,,153
6877,US-2019-121013,2019-05-09,2019-10-09,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,314.0586,,COD,,,153
7071,CA-2019-164490,2019-05-09,2019-10-09,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2,3.3524,,Cards,,,153
7522,CA-2019-162383,2019-05-09,2019-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,-7.46,,COD,,,184
7523,CA-2019-162383,2019-05-09,2019-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,-6.4944,,Cards,,,184
7524,CA-2019-162383,2019-05-09,2019-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,-1.2178,,COD,,,184
7550,CA-2019-136595,2019-05-09,2019-07-09,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,-11.6622,,Online,,,61
7591,CA-2019-158778,2019-05-09,2019-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,11.6496,,Cards,,,123
7592,CA-2019-158778,2019-05-09,2019-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2,-19.3382,,COD,,,123
7593,CA-2019-158778,2019-05-09,2019-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.5904,,Cards,,,123
7594,CA-2019-158778,2019-05-09,2019-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,,COD,,,123
9142,CA-2019-139409,2019-05-09,2019-07-09,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,12.208,,COD,,,61
99,CA-2019-149223,2019-06-09,2019-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,22.5852,,Cards,,,153
1042,CA-2019-102981,2019-06-09,2019-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,,Online,,,92
1043,CA-2019-102981,2019-06-09,2019-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,90.294,,Cards,,,92
2686,CA-2019-133123,2019-06-09,2019-11-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,29.985,,COD,,,153
2687,CA-2019-133123,2019-06-09,2019-11-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,-2.4564,,Online,,,153
4514,CA-2019-145240,2019-06-09,2019-08-09,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.8088,,Cards,,,61
5352,CA-2019-123932,2019-06-09,2019-12-09,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,15.196,,COD,,,183
5353,CA-2019-123932,2019-06-09,2019-12-09,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,37.0782,,Cards,,,183
399,CA-2019-108987,2019-08-09,2019-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,3.5952,,Cards,,,61
400,CA-2019-108987,2019-08-09,2019-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,-317.1528,,Cards,,,61
401,CA-2019-108987,2019-08-09,2019-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,-32.784,,Cards,,,61
402,CA-2019-108987,2019-08-09,2019-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.7198,,Online,,,61
2027,CA-2019-113516,2019-08-09,2019-10-09,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,11.5584,,Cards,,,61
2028,CA-2019-113516,2019-08-09,2019-10-09,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,23.4976,,COD,,,61
3005,CA-2019-131499,2019-08-09,2019-10-09,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,62.244,,COD,,,61
4393,CA-2019-108868,2019-08-09,2019-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572,,COD,,,122
4394,CA-2019-108868,2019-08-09,2019-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,21.7355,,Cards,,,122
5083,CA-2019-155138,2019-08-09,2019-12-09,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,8.3524,,Online,,,122
5084,CA-2019-155138,2019-08-09,2019-12-09,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,3,23.4552,,Cards,,,122
6834,CA-2019-153101,2019-08-09,2019-08-09,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,-12.7785,,COD,,,0
992,CA-2019-110023,2019-09-09,2019-11-09,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,5.484,,Online,,,61
2206,CA-2019-164350,2019-10-09,2019-12-09,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,8.445,,COD,,,61
9086,CA-2019-126102,2019-10-09,2019-12-09,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.9548,,COD,,,61
1068,CA-2019-157686,2019-01-10,2019-02-10,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,12.178,,COD,,,31
1264,CA-2019-155992,2019-01-10,2019-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,18.873,,Online,,,31
1265,CA-2019-155992,2019-01-10,2019-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,10.881,,Online,,,31
2229,CA-2019-139157,2019-01-10,2019-05-10,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,-115.7058,,Cards,,,120
2667,CA-2019-111794,2019-01-10,2019-01-10,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,20.8719,,Cards,,,0
2668,CA-2019-111794,2019-01-10,2019-01-10,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,9.5688,,Online,,,0
7192,CA-2019-116918,2019-01-10,2019-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,-4.49,,Online,,,151
7193,CA-2019-116918,2019-01-10,2019-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,5.0336,,COD,,,151
2993,CA-2019-134376,2019-02-10,2019-06-10,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.5888,,Cards,,,120
4513,CA-2019-118969,2019-02-10,2019-03-10,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,-40.1808,,Online,,,28
6826,CA-2019-118689,2019-02-10,2019-09-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,4.872,,COD,,,212
6827,CA-2019-118689,2019-02-10,2019-09-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,499.95,5,8399.976,,Cards,,,212
6828,CA-2019-118689,2019-02-10,2019-09-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,331.191,,Cards,,,212
6829,CA-2019-118689,2019-02-10,2019-09-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,16.8413,,Online,,,212
6830,CA-2019-118689,2019-02-10,2019-09-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,9.5088,,COD,,,212
897,CA-2019-140634,2019-03-10,2019-06-10,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,2,5.0856,,Cards,,,92
981,CA-2019-144939,2019-03-10,2019-08-10,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,93.2232,,Online,,,153
6370,CA-2019-103919,2019-03-10,2019-07-10,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,-29.512,,Online,,,122
7872,CA-2019-101672,2019-03-10,2019-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.9568,,COD,,,122
7873,CA-2019-101672,2019-03-10,2019-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,102.9528,,Online,,,122
7874,CA-2019-101672,2019-03-10,2019-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,3.852,,COD,,,122
7875,CA-2019-101672,2019-03-10,2019-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,45.9754,,COD,,,122
4304,CA-2019-121601,2019-04-10,2019-04-10,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,19.4194,,Cards,,,0
7666,US-2019-140158,2019-04-10,2019-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,13.984,,Online,,,122
7667,US-2019-140158,2019-04-10,2019-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,2591.9568,,Cards,,,122
7668,US-2019-140158,2019-04-10,2019-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,34.539,,COD,,,122
8157,CA-2019-131296,2019-04-10,2019-09-10,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,-23.9372,,Online,,,153
8922,CA-2019-145709,2019-04-10,2019-08-10,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,19.755,,COD,,,122
8923,CA-2019-145709,2019-04-10,2019-08-10,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,2.6028,,COD,,,122
6265,US-2019-115952,2019-06-10,2019-06-10,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,14.425,,Cards,,,0
7642,US-2019-157490,2019-06-10,2019-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,-938.28,,Online,,,30
7643,US-2019-157490,2019-06-10,2019-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,-14.92,,Online,,,30
7644,US-2019-157490,2019-06-10,2019-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,-9.1816,,Online,,,30
7645,US-2019-157490,2019-06-10,2019-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.8495,,Online,,,30
4751,CA-2019-127649,2019-07-10,2019-09-10,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,62.82,,COD,,,62
5004,CA-2019-155033,2019-07-10,2019-12-10,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,5.0688,,COD,,,153
